Index,Tahun,Comments,preprocessed,tokenize_text,label,score
1476,2024,Ini harga nasi goreng berapa juta kak?,harga nasi goreng juta kak,"['harga', 'nasi', 'goreng', 'juta', 'kak']",netral,6
1477,2021,Ini isiannya bulu babi bukan sih?,isi bulu babi sih,"['isi', 'bulu', 'babi', 'sih']",netral,-7
1478,2024,Ini jess kayanya yg lebih sayang ke siska. Soalnya mirip bapak ya,jes kaya sayang siska ya,"['jes', 'kaya', 'sayang', 'siska', 'ya']",positif,0
1479,2021,Ini kan ada di challenge top 3 masterchef Indonesia,challenge top masterchef indonesia,"['challenge', 'top', 'masterchef', 'indonesia']",netral,7
1480,2021,Ini kan Isi dari Bulu Babi,isi bulu babi,"['isi', 'bulu', 'babi']",netral,-7
1481,2022,Ini kerang yang di makan Mr Bean di hotel lagi sarapan ya,kerang makan mr bean hotel sarap ya,"['kerang', 'makan', 'mr', 'bean', 'hotel', 'sarap', 'ya']",netral,4
1482,2020,ini kreatif sih! adenya cans bgt pdhl gpake mekap ap2 kolongmerat emg bedaah,kreatif sih adeknya cantik banget gpake mekap ap kolongmerat bedaah,"['kreatif', 'sih', 'adeknya', 'cantik', 'banget', 'gpake', 'mekap', 'ap', 'kolongmerat', 'bedaah']",positif,2
1483,2022,Ini lah pasangan yang sebenarnya saling sayang saling cinta dan saling melengkapi,pasang sayang cinta lengkap,"['pasang', 'sayang', 'cinta', 'lengkap']",positif,5
1484,2020,Ini loh roti yg aku bilang pretzel @bamssustanto,loh roti bilang pretzel,"['loh', 'roti', 'bilang', 'pretzel']",netral,0
1485,2021,Ini mah bala bala alias bakwan.,mah bala bala alias bakwan,"['mah', 'bala', 'bala', 'alias', 'bakwan']",netral,-10
1486,2024,ini mah copypaste jesssnolimit,mah copypaste jessnolimit,"['mah', 'copypaste', 'jessnolimit']",netral,0
1487,2021,Ini mah isiannya bulu babi,mah isi bulu babi,"['mah', 'isi', 'bulu', 'babi']",netral,-7
1488,2024,"Ini mah justin bgt mukanya wkwk,",mah justin banget muka wkwk,"['mah', 'justin', 'banget', 'muka', 'wkwk']",netral,0
1489,2024,Ini mama papanya gak mau up bayi gemoy ini lagi apa? ??,mama papa up bayi gemoy wajah menang keras,"['mama', 'papa', 'up', 'bayi', 'gemoy', 'wajah', 'menang', 'keras']",netral,0
1490,2024,ini mau jalan? apa review stroller ????,jalan review stroller wajah menang wajah gembira urai air mata,"['jalan', 'review', 'stroller', 'wajah', 'menang', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-2
1491,2021,Ini nama nya tempoyak goreng??,nama nya tempoyak goreng wajah gembira urai air mata,"['nama', 'nya', 'tempoyak', 'goreng', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-2
1492,2020,"ini org kaya tapi rendah hati, ntah knp aku liatnya gitu",orang kayak rendah hati lihat,"['orang', 'kayak', 'rendah', 'hati', 'lihat']",positif,-5
1493,2021,Ini org kerjanya apa ya??,orang kerja ya,"['orang', 'kerja', 'ya', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-1
1494,2022,Ini pasti kue nikahan,kue nikah,"['kue', 'nikah']",netral,-1
1495,2024,Ini perpaduan keduanya sih,padu sih,"['padu', 'sih']",positif,0
1496,2020,Ini reall gk yh kalau reall aku mau follow,real ya real follow,"['real', 'ya', 'real', 'follow']",netral,4
1497,2022,Ini sisa seserahan pe gimana??,sisa serah pe,"['sisa', 'serah', 'pe']",netral,-5
1498,2022,Ini siska kohl kalai di tangan nya kena pisau yg keluar bkn darah tapi emas soalnya tiap makan tidak lupa ada emas yg bisa di makan,siska kohl kalai tangan nya kena pisau darah emas makan lupa emas makan,"['siska', 'kohl', 'kalai', 'tangan', 'nya', 'kena', 'pisau', 'darah', 'emas', 'makan', 'lupa', 'emas', 'makan']",netral,-1
1499,2021,Ini telor ikan,telor ikan,"['telor', 'ikan']",netral,0
1500,2024,Ini terlalu gemoy,gemoy,['gemoy'],positif,0
1501,2020,ini tutorial apa cuma maen buat aja sih,tutorial main sih,"['tutorial', 'main', 'sih']",netral,0
1502,2023,INI WARNET YG DI LENIVERSE GA SIEH,warnet leniverse sieh,"['warnet', 'leniverse', 'sieh']",netral,0
1503,2023,Ini yt short ya ?,yt short ya,"['yt', 'short', 'ya']",netral,0
1504,2023,Ip please,ip please,"['ip', 'please']",netral,-3
1505,2023,iPhone 11 kak,iphone kak,"['iphone', 'kak']",netral,0
1506,2022,IPhone 13 pro mac,iphone pro mac,"['iphone', 'pro', 'mac']",netral,0
1507,2022,IPhone 13 pro max,iphone pro max,"['iphone', 'pro', 'max']",netral,0
1508,2023,Iphone 13 promax ??,iphone promax tepuk tangan,"['iphone', 'promax', 'tepuk', 'tangan']",netral,1
1509,2024,iPhone dong kak sisca,iphone kak sisca,"['iphone', 'kak', 'sisca']",netral,0
1510,2023,Iphone ny dong,iphone nya,"['iphone', 'nya']",netral,0
1511,2021,Iri aja duit duit dia kok lu yg sewot,iri duit duit lu sewot,"['iri', 'duit', 'duit', 'lu', 'sewot']",negatif,-8
1512,2023,Iri bnget ni org??,iri banget nih orang,"['iri', 'banget', 'nih', 'orang', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-5
1513,2022,Iss jorok banget,is jorok banget,"['is', 'jorok', 'banget']",negatif,-5
1514,2023,Itu ada uang dollar ka enak banget ??,uang dollar kak enak banget wajah gembira,"['uang', 'dollar', 'kak', 'enak', 'banget', 'wajah', 'gembira']",positif,3
1515,2024,itu balita????,balita wajah menang keras wajah menang keras,"['balita', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",netral,-2
1516,2021,"Itu bAru mantap gak kayak bikin es krim  nasi padang, sate itu aneh",mantap kayak bikin es krim nasi padang sate aneh,"['mantap', 'kayak', 'bikin', 'es', 'krim', 'nasi', 'padang', 'sate', 'aneh']",positif,5
1517,2020,itu beli di mana kak sica ?,beli kak sica,"['beli', 'kak', 'sica']",netral,-1
1518,2020,Itu brokoli ngga di rendem air garem uletnya banyak loh,brokoli rendem air garem ulet loh,"['brokoli', 'rendem', 'air', 'garem', 'ulet', 'loh']",negatif,-1
1519,2022,"itu bukan lagi menyinggung, tapi mengutarakan ketidaksukaan kamu. tapi gapapa itu hak kamu, mungkin nggak usah dilihat kontennya daripada nanti menimbulkan rasa kesel sendiri buat kamu hehehe. lagian mereka seperti itu juga nggak merugikan siapapun",singgung utara ketidaksukaan gapapa hak konten timbul kesel hehehe rugi,"['singgung', 'utara', 'ketidaksukaan', 'gapapa', 'hak', 'konten', 'timbul', 'kesel', 'hehehe', 'rugi']",negatif,-17
1520,2020,Itu bukan martabak itu kue bandung?,martabak kue bandung,"['martabak', 'kue', 'bandung']",netral,-1
1521,2020,Itu bumbunya kadaluarsa gak sih?,bumbu kadaluarsa sih,"['bumbu', 'kadaluarsa', 'sih']",negatif,5
1522,2021,Itu daging melon nya aja ga bagus.. ??,daging melon nya bagus wajah menang,"['daging', 'melon', 'nya', 'bagus', 'wajah', 'menang']",negatif,-3
1523,2022,itu dia pake Hoodie Gucci beneran kali ya,pakai hoodie gucci benar kali ya,"['pakai', 'hoodie', 'gucci', 'benar', 'kali', 'ya']",netral,-2
1524,2020,Itu dibelakang siapa,belakang,['belakang'],netral,0
1525,2021,Itu durian di upin ipin????,durian upin ipin wajah gembira wajah gembira,"['durian', 'upin', 'ipin', 'wajah', 'gembira', 'wajah', 'gembira']",netral,4
1526,2020,Itu gak salah raginya sebungkus ??,salah ragi bungkus,"['salah', 'ragi', 'bungkus']",netral,-4
1527,2023,Itu kan black burgernya @cheesechicken.id,black burgernya id,"['black', 'burgernya', 'id']",netral,0
1528,2023,"Itu kan konten, kalau dicuci dulu jadinya gak cantik, udah keluar dr plastiknya. Hadeh netizen",konten cuci cantik plastik hadeh netizen,"['konten', 'cuci', 'cantik', 'plastik', 'hadeh', 'netizen']",positif,-6
1529,2024,Itu kimcinya memang enakk??selalu happy lihat pasangan ini semoga berbahagia selalu amin aminn??,kimcinya enak wajah senyum lebar mata hati happy lihat pasang moga bahagia amin amin api,"['kimcinya', 'enak', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'happy', 'lihat', 'pasang', 'moga', 'bahagia', 'amin', 'amin', 'api']",positif,18
1530,2020,"Itu knp ga dikeluarim dari loyangnyah, dan menurutku terlalu kentel adonannya",dikeluarim loyangnyah turut kentel adon,"['dikeluarim', 'loyangnyah', 'turut', 'kentel', 'adon']",negatif,-7
1531,2021,itu kok bentuk nya kyk babi ??,bentuk nya kayak babi wajah menang,"['bentuk', 'nya', 'kayak', 'babi', 'wajah', 'menang']",negatif,-4
1532,2021,Itu kok kyk isian bulu babi ya apakah betullll ??? klo isian bulu babi sih emg enk gurih tp klo yg d laut indonesia kyk yg prn aq makan isian ny sikit?? btw uang ny udh bleberan kmn2 kali ya??,kayak isi bulu babi ya kalo isi bulu babi sih enak gurih kalo laut indonesia kayak prn makan isi nya sikit wajah gembira urai air mata btw uang nya bleberan kmn kali ya wajah dengan mata ke atas,"['kayak', 'isi', 'bulu', 'babi', 'ya', 'kalo', 'isi', 'bulu', 'babi', 'sih', 'enak', 'gurih', 'kalo', 'laut', 'indonesia', 'kayak', 'prn', 'makan', 'isi', 'nya', 'sikit', 'wajah', 'gembira', 'urai', 'air', 'mata', 'btw', 'uang', 'nya', 'bleberan', 'kmn', 'kali', 'ya', 'wajah', 'dengan', 'mata', 'ke', 'atas']",positif,-31
1533,2021,Itu kurang bersih nyucinya yg hitam Hitam bisa di sikat pakai sikat Gigi bisa bersih.,bersih nyucinya hitam hitam sikat pakai sikat gigi bersih,"['bersih', 'nyucinya', 'hitam', 'hitam', 'sikat', 'pakai', 'sikat', 'gigi', 'bersih']",negatif,-8
1534,2022,Itu lemonnya banyak banget kak?,lemon banget kak,"['lemon', 'banget', 'kak']",netral,0
1535,2021,Itu mah telor ikan kalik??,mah telor ikan kali wajah gembira urai air mata,"['mah', 'telor', 'ikan', 'kali', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-1
1536,2020,Itu mata nyh ke kamera mulu apa g tumpah adononnyh,mata nyh kamera mulu tumpah adononnyh,"['mata', 'nyh', 'kamera', 'mulu', 'tumpah', 'adononnyh']",netral,-3
1537,2021,Itu nama makanannya bakwan,nama makan bakwan,"['nama', 'makan', 'bakwan']",netral,0
1538,2020,Itu nutella nya masyallsh,nutella nya masyallsh,"['nutella', 'nya', 'masyallsh']",netral,0
1539,2024,Itu pipi bisa di kondisiin gak dek sophia? Pen tak gigit kya bapawww?? gemsh,pipi kondisiin dek sophia pengin gigit kaya bapaw wajah gembira urai air mata gemsh,"['pipi', 'kondisiin', 'dek', 'sophia', 'pengin', 'gigit', 'kaya', 'bapaw', 'wajah', 'gembira', 'urai', 'air', 'mata', 'gemsh']",positif,-3
1540,2020,Itu tepung terigu nya pake protein apa kak??,tepung terigu nya pakai protein kak,"['tepung', 'terigu', 'nya', 'pakai', 'protein', 'kak']",netral,0
1541,2022,Itu yang dari vietnam beli di mana pesenin dong sis,vietnam beli senin sis,"['vietnam', 'beli', 'senin', 'sis']",netral,-1
1542,2022,itu yg pake helem pasti pemain film cowo terganteng di dunia. ??,pakai hem main film cowok ganteng dunia wajah senyum lebar dan keringat,"['pakai', 'hem', 'main', 'film', 'cowok', 'ganteng', 'dunia', 'wajah', 'senyum', 'lebar', 'dan', 'keringat']",netral,0
1543,2020,Iya aku pernah makan dan itu wek bgt ?,iya makan wek banget,"['iya', 'makan', 'wek', 'banget']",negatif,0
1544,2021,Iya enak sisca abalon sama kepitingnya (sekali-kali komennya begitu biar ga keliatan susahnya) ??,iya enak sisca abalon kepiting komennya biar susah wajah gembira urai air mata,"['iya', 'enak', 'sisca', 'abalon', 'kepiting', 'komennya', 'biar', 'susah', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,-3
1545,2024,Iya gemes kan,iya gemas,"['iya', 'gemas']",positif,-1
1546,2021,Iya itu jamur termahal di dunia????,iya jamur mahal dunia jamur jamur,"['iya', 'jamur', 'mahal', 'dunia', 'jamur', 'jamur']",netral,0
1547,2020,Iya iya tau yang kamarnya seluas lapangan,iya iya tau kamar luas lapang,"['iya', 'iya', 'tau', 'kamar', 'luas', 'lapang']",negatif,6
1548,2024,Iya kak ayo kita kembaran ??,iya kak ayo kembar wajah menang,"['iya', 'kak', 'ayo', 'kembar', 'wajah', 'menang']",netral,0
1549,2022,iya kami hanya ngontrak di dunia yg fana  ini,iya ngontrak dunia fana,"['iya', 'ngontrak', 'dunia', 'fana']",negatif,-1
1550,2024,iya lagi tinggal pake costumnya doang uda jadi loopy??,iya tinggal pakai costumnya doang loopy wajah menang keras,"['iya', 'tinggal', 'pakai', 'costumnya', 'doang', 'loopy', 'wajah', 'menang', 'keras']",positif,-3
1551,2021,Iya skrg aku tau cara buatnya tapi aku tidak tau cara buat membelinya,iya tau buat tau bel,"['iya', 'tau', 'buat', 'tau', 'bel']",netral,1
1552,2020,Izin simpan ya mksh,izin simpan ya terima kasih,"['izin', 'simpan', 'ya', 'terima', 'kasih']",positif,-4
1553,2024,Jadi inget boboho kalo liat shopia,boboho kalo lihat shopia,"['boboho', 'kalo', 'lihat', 'shopia']",positif,3
1554,2023,Jadi inget film go go squid ????,film go go squid wajah pukau wajah pukau,"['film', 'go', 'go', 'squid', 'wajah', 'pukau', 'wajah', 'pukau']",positif,2
1555,2021,Jadi inget krabby pattynya spongebob,krabby pattynya spongebob,"['krabby', 'pattynya', 'spongebob']",positif,0
1556,2021,Jadi inget kraby patty??,kraby patty wajah gembira urai air mata,"['kraby', 'patty', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,-1
1557,2020,Jadi kangen hwarang,kangen hwarang,"['kangen', 'hwarang']",positif,0
1558,2020,"Jadi lapar, check ??",lapar check,"['lapar', 'check']",positif,-4
1559,2023,Jadi lapeerrrr????,lapeer ngiler ngiler,"['lapeer', 'ngiler', 'ngiler']",positif,-6
1560,2024,Jadi orang sangat berkecukupan kalo sedekah gak main main yahhh ????????????,orang cukup kalo sedekah main main ya hati merah hati merah hati merah hati merah,"['orang', 'cukup', 'kalo', 'sedekah', 'main', 'main', 'ya', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah']",positif,-1
1561,2022,Jadi Pen punya ayang??,pengin ayang wajah menang,"['pengin', 'ayang', 'wajah', 'menang']",positif,-1
1562,2021,Jadi pengen dech,pengin deh,"['pengin', 'deh']",positif,0
1563,2023,Jadi pengen ka,pengin kak,"['pengin', 'kak']",positif,0
1564,2021,Jadi rasanya kaya gula? Hmm jadi bisa ngebayangin,kayak gula hm ngebayangin,"['kayak', 'gula', 'hm', 'ngebayangin']",positif,-3
1565,2020,Jadii genduut gaes saking enaknya??,gendut gaes saking enak,"['gendut', 'gaes', 'saking', 'enak']",positif,-2
1566,2021,Jago masak,jago masak,"['jago', 'masak']",positif,3
1567,2023,Jajan makanan tradisional k,jajan makan tradisional,"['jajan', 'makan', 'tradisional']",netral,-5
1568,2023,Jam 02.00 malam,jam malam,"['jam', 'malam']",netral,-1
1569,2023,jam 04:10 subuh,jam subuh,"['jam', 'subuh']",netral,0
1570,2023,Jam 08 kurang 10 menit tanggal 08/ 09/ 2023????????????,jam menit tanggal hati merah hati merah hati merah hati merah,"['jam', 'menit', 'tanggal', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah']",netral,0
1571,2023,Jam 08.10 AM 8 September 2023,jam september,"['jam', 'september']",netral,0
1572,2023,Jam 08.10 wib,jam wib,"['jam', 'wib']",netral,0
1573,2023,Jam 09.05 kak,jam kak,"['jam', 'kak']",netral,0
1574,2023,Jam 10 malam kak semoga benar amin,jam malam kak moga amin,"['jam', 'malam', 'kak', 'moga', 'amin']",netral,0
1575,2023,Jam 11 malem,jam malam,"['jam', 'malam']",netral,-1
1576,2023,jam 12 malam,jam malam,"['jam', 'malam']",netral,-1
1577,2023,Jam 12 siang,jam siang,"['jam', 'siang']",netral,0
1578,2023,Jam 2 mlm,jam malam,"['jam', 'malam']",netral,-1
1579,2023,"Jam 3,40 pagi",jam pagi,"['jam', 'pagi']",netral,0
1580,2023,"Jam 4 shubuh pagi kak, semoga diberikan kelancaran dan bayi sehat beserta kak sisca juga. Aminnnn",jam shubuh pagi kak moga lancar bayi sehat serta kak sisca amin,"['jam', 'shubuh', 'pagi', 'kak', 'moga', 'lancar', 'bayi', 'sehat', 'serta', 'kak', 'sisca', 'amin']",netral,5
1581,2023,Jam 7 bissmilah amin,jam bissmilah amin,"['jam', 'bissmilah', 'amin']",netral,0
1582,2023,Jam 8 kak,jam kak,"['jam', 'kak']",netral,0
1583,2023,Jam 8 siang kak,jam siang kak,"['jam', 'siang', 'kak']",netral,0
1584,2023,jam 8:10Am,jam am,"['jam', 'am']",netral,0
1585,2021,jamur kuping aja lebih murah enak lagi,jamur kuping murah enak,"['jamur', 'kuping', 'murah', 'enak']",positif,2
1586,2021,Jamur tangkos aja... Di riau banyak,jamur tangkos riau,"['jamur', 'tangkos', 'riau']",netral,0
1587,2021,Jancok duren 3 juta??????,jancok duren juta wajah menang keras wajah menang keras wajah menang keras,"['jancok', 'duren', 'juta', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",negatif,-1
1588,2021,Jancoook jancoook guobblog tenan cah iki ??,jancook jancook guobblog tenan cah iki orang tepuk jidat,"['jancook', 'jancook', 'guobblog', 'tenan', 'cah', 'iki', 'orang', 'tepuk', 'jidat']",negatif,0
1589,2021,Jangan dimuntahin ya yg penting:??,dimuntahin ya,"['dimuntahin', 'ya']",negatif,0
1590,2023,"Jangan disebelah situ jg pak,, kan bisa dilengan bajuuu....",belah situ leng baju,"['belah', 'situ', 'leng', 'baju']",negatif,-3
1591,2024,"Jangan dulu keliling dunia harusnya ,soalnya pas gede pasti lupa",keliling dunia pas gede lupa,"['keliling', 'dunia', 'pas', 'gede', 'lupa']",netral,0
1592,2022,Jangan lupa baca bismilah kak??,lupa baca bismilah kak api,"['lupa', 'baca', 'bismilah', 'kak', 'api']",netral,2
1593,2020,"Jangan lupa buat cobain ya, hihi? mana uang nya???",lupa coba ya hihi uang nya,"['lupa', 'coba', 'ya', 'hihi', 'uang', 'nya']",netral,-1
1594,2022,Jangan lupa di follow ??,lupa follow jempol ke atas,"['lupa', 'follow', 'jempol', 'ke', 'atas']",netral,-2
1595,2022,Jangan lupa tambahin emas yg bisa di makan????,lupa tambah emas makan wajah menang wajah lega,"['lupa', 'tambah', 'emas', 'makan', 'wajah', 'menang', 'wajah', 'lega']",netral,0
1596,2022,Jangan pernah putus Semoga kalian langgeng terus ya sampai ke pelaminan,putus moga langgeng ya pelamin,"['putus', 'moga', 'langgeng', 'ya', 'pelamin']",positif,7
1597,2021,"JANGAN SAMPAI KANG GORENGAN LIAT INI, NANTI TRAFIC HARGA GORENGAN JADI NAIK ??",kang goreng lihat trafic harga goreng wajah terlalu lelah,"['kang', 'goreng', 'lihat', 'trafic', 'harga', 'goreng', 'wajah', 'terlalu', 'lelah']",netral,2
1598,2020,Jangan suka makan emas keseringan kk gak sehat..,suka makan emas sering sehat,"['suka', 'makan', 'emas', 'sering', 'sehat']",negatif,8
1599,2022,Jarinya bumil siska luxury bingits ??,jari bumil siska luxury banget wajah senyum lebar mata hati,"['jari', 'bumil', 'siska', 'luxury', 'banget', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,-5
1600,2022,Jatucinta pada kedua pasangan ini ???????? terbaik dan tercouple sepanjang masa ??. Moga kelak saya bisa mengikuti jejakmu bang jess????,jatucinta pasang tepuk tangan wajah menang wajah senyum lebar mata hati wajah senyum lebar mata hati baik tercouple wajah senyum lebar mata hati moga kelak ikut jejak bang jes wajah senyum lebar mata hati api,"['jatucinta', 'pasang', 'tepuk', 'tangan', 'wajah', 'menang', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'baik', 'tercouple', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'moga', 'kelak', 'ikut', 'jejak', 'bang', 'jes', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'api']",positif,2
1601,2024,Jatuh cinta sma baby gemesh ini??,jatuh cinta baby gemesh wajah senyum lebar mata hati,"['jatuh', 'cinta', 'baby', 'gemesh', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,1
1602,2022,Jd ingt film si entongg,film sih entong,"['film', 'sih', 'entong']",netral,0
1603,2020,Jd ngilerr kk ??,ngiler,['ngiler'],positif,-3
1604,2021,Jd pengen punya mesin es krim d rmh??,pengin mesin es krim rumah wajah gembira urai air mata,"['pengin', 'mesin', 'es', 'krim', 'rumah', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,0
1605,2023,"Jd pengen, tapi mesti beli dmna coba ??",pengin mesti beli mana coba wajah senyum dengan air mata,"['pengin', 'mesti', 'beli', 'mana', 'coba', 'wajah', 'senyum', 'dengan', 'air', 'mata']",positif,-5
1606,2023,jdi pengen??,pengin wajah menang,"['pengin', 'wajah', 'menang']",positif,-1
1607,2021,Jdi tai Ji semua itu kak,tahi ji kak,"['tahi', 'ji', 'kak']",negatif,-5
1608,2024,jeli sekalih,jeli kalih,"['jeli', 'kalih']",positif,1
1609,2023,Jemput aku dong koh di Tangerang ??,jemput koh tangerang wajah senyum lebar mata hati,"['jemput', 'koh', 'tangerang', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",netral,-1
1610,2021,Jerome colab sma sisca seru kyknya.. hihi,jerome colab sisca seru kayak hihi,"['jerome', 'colab', 'sisca', 'seru', 'kayak', 'hihi']",netral,-3
1611,2022,jes jdi gendut wkwk mukbang mulu,jes gendut wkwk mukbang mulu,"['jes', 'gendut', 'wkwk', 'mukbang', 'mulu']",netral,-4
1612,2024,Jes no limit versi cewe,jes no limit versi cewek,"['jes', 'no', 'limit', 'versi', 'cewek']",netral,0
1613,2022,Jes punya emot itu dia beli ke moonton ygy,jes emot beli moonton ygy,"['jes', 'emot', 'beli', 'moonton', 'ygy']",netral,-1
1614,2024,Jesica jane sekali yaaah,jesica jane ya,"['jesica', 'jane', 'ya']",netral,0
1615,2020,Jesica jane versi tembem?,jesica jane versi tembem,"['jesica', 'jane', 'versi', 'tembem']",netral,0
1616,2023,Jesika dapat dikit kasih atuh,jesika dikit kasih atuh,"['jesika', 'dikit', 'kasih', 'atuh']",netral,-4
1617,2022,Jesnolomit terlalu setia sama istri itu bagus????,jesnolomit setia istri bagus tepuk tangan tepuk tangan,"['jesnolomit', 'setia', 'istri', 'bagus', 'tepuk', 'tangan', 'tepuk', 'tangan']",netral,-4
1618,2024,Jess banget nih wkwkw,jes banget nih wkwkw,"['jes', 'banget', 'nih', 'wkwkw']",netral,0
1619,2024,Jess jr,jes jr,"['jes', 'jr']",netral,0
1620,2023,Jess m big fan of u can u please send me a diamond ??,jes big fan of lu can lu please send me a diamond wajah menang,"['jes', 'big', 'fan', 'of', 'lu', 'can', 'lu', 'please', 'send', 'me', 'a', 'diamond', 'wajah', 'menang']",netral,-1
1621,2024,jess no limit bangett,jes no limit banget,"['jes', 'no', 'limit', 'banget']",netral,0
1622,2024,Jess no limit bgt anjir,jes no limit banget anjir,"['jes', 'no', 'limit', 'banget', 'anjir']",netral,-2
1623,2022,Jess no limit kedinginan terlebih dahulu,jes no limit dingin,"['jes', 'no', 'limit', 'dingin']",netral,2
1624,2024,Jess no limit kemasan saset??,jes no limit kemas saset wajah menang keras,"['jes', 'no', 'limit', 'kemas', 'saset', 'wajah', 'menang', 'keras']",netral,0
1625,2024,Jess No Limit versi cewek ?????????,jes no limit versi cewek hati merah hati merah hati merah,"['jes', 'no', 'limit', 'versi', 'cewek', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah']",netral,3
1626,2024,Jess no limit versi cewek??,jes no limit versi cewek wajah gembira urai air mata,"['jes', 'no', 'limit', 'versi', 'cewek', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-1
1627,2024,Jess no limit versi lite,jes no limit versi lite,"['jes', 'no', 'limit', 'versi', 'lite']",netral,0
1628,2024,Jess no limit.jr,jes no limitjr,"['jes', 'no', 'limitjr']",netral,0
1629,2024,Jess nolimit kemasan sachet bngett????,jes nolimit kemas sachet banget wajah menang keras wajah menang keras,"['jes', 'nolimit', 'kemas', 'sachet', 'banget', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",netral,-1
1630,2021,Jess pasti bangga ??,jes bangga tepuk tangan,"['jes', 'bangga', 'tepuk', 'tangan']",netral,4
1631,2022,Jess please give me gusion skin ??,jes please give me gusion skin wajah dengan tangan tutup mulut,"['jes', 'please', 'give', 'me', 'gusion', 'skin', 'wajah', 'dengan', 'tangan', 'tutup', 'mulut']",netral,-5
1632,2023,Jessno pless sent me alucard lightborn skin i asked u in ml also and u said like and subscribe fris,jessno ples sent me alucard lightborn skin i asked lu ml also and lu said like and subscribe fris,"['jessno', 'ples', 'sent', 'me', 'alucard', 'lightborn', 'skin', 'i', 'asked', 'lu', 'ml', 'also', 'and', 'lu', 'said', 'like', 'and', 'subscribe', 'fris']",netral,0
1633,2022,Jessnolimit ko jadi tolol dah,jessnolimit tolol deh,"['jessnolimit', 'tolol', 'deh']",negatif,-5
1634,2022,Jessnolimit plise give iPhone  I'm cet mizoram plise,jessnolimit plise give iphone isama cet mizoram plise,"['jessnolimit', 'plise', 'give', 'iphone', 'isama', 'cet', 'mizoram', 'plise']",netral,0
1635,2023,Jessnolimit rada aneh skrg,jessnolimit rada aneh,"['jessnolimit', 'rada', 'aneh']",negatif,0
1636,2024,Jet padeh bik bapaen reh @chandra.irawan12,jet padeh bik bapaen reh irawan,"['jet', 'padeh', 'bik', 'bapaen', 'reh', 'irawan']",negatif,0
1637,2024,Jgn smpe mknannya dijadiin dessert lg. Rasa es krim terbaru??,mknannya jadi dessert es krim baru wajah senyum lebar dan keringat,"['mknannya', 'jadi', 'dessert', 'es', 'krim', 'baru', 'wajah', 'senyum', 'lebar', 'dan', 'keringat']",netral,1
1638,2021,Jiwa kantongku meronta2,jiwa kantong ronta,"['jiwa', 'kantong', 'ronta']",netral,1
1639,2021,Jiwa ku meronta ronta liat harganya????????????????,jiwa ku ronta ronta lihat harga wajah menang wajah menang wajah menang wajah menang wajah menang wajah menang wajah menang wajah menang,"['jiwa', 'ku', 'ronta', 'ronta', 'lihat', 'harga', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",netral,-2
1640,2021,Jiwa miskin ku meronta ronta ??,jiwa miskin ku ronta ronta wajah gembira urai air mata,"['jiwa', 'miskin', 'ku', 'ronta', 'ronta', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-6
1641,2021,Juara masterchef minder liat ini,juara masterchef minder lihat,"['juara', 'masterchef', 'minder', 'lihat']",netral,3
1642,2023,"jujur suka bgt, krn bapaknya telaten",jujur suka banget bapak telaten,"['jujur', 'suka', 'banget', 'bapak', 'telaten']",positif,9
1643,2022,"Jusnya pakai : labu , pisang , dan orange terus kasi sedimit susu untuk menambah tingkat kemanisan ??",jus pakai labu pisang orange kasih sedimit susu tambah tingkat manis wajah gembira dengan mata bahagia,"['jus', 'pakai', 'labu', 'pisang', 'orange', 'kasih', 'sedimit', 'susu', 'tambah', 'tingkat', 'manis', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",positif,7
1644,2023,Just konten.,just konten,"['just', 'konten']",negatif,0
1645,2024,Justin banget mukanya??,justin banget muka wajah gembira urai air mata,"['justin', 'banget', 'muka', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-1
